x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,y
3.0354643139483017,0.35855742047231454,4.33964327767231,1.0944765973704136,1.5536408152502605,1.9100759992575782,2.6971681264635436,2.4418618285175833,0.8485811762443602,0.6922823456296713,2.2597754392736356,0.8567081336276686,0.7238082000896771,0.8096131126682133,1.0773126907419046,2.435108854293146,1.2232317414018379,1.1194488479295202,0.3713708520626781,1.7643174466759128,0.07334454712521152,0.8946208587155036,2.303307492648284,1
1.964123967848901,0.1303845165353871,5.800513291938236,0.43779063894816544,0.9632573054551615,0.8704143794085166,2.196265474406028,1.5402513072187833,0.7159903674561789,0.4153694073778028,2.39014709923173,0.6853665069021349,0.1340385555721624,0.5262485232343387,0.6783079904671252,1.1675179438391796,1.1512769330840826,1.730057310436531,0.06752197310230511,0.5881058155586376,0.04889636475014101,0.7104342113328999,1.013455296765245,1
2.4700346868402847,0.7823070992123227,4.382610042797777,0.1563537996243448,0.9632573054551615,0.749523493379556,3.159539805285865,2.59213024873405,0.5303632351527252,0.34614117281483564,1.607917139483164,0.6510981815570281,0.7238082000896771,0.48576786760092805,0.5985070504121692,1.1341602883009174,1.1872543372429603,1.4586757715445262,0.5739367713695934,1.7643174466759128,0.12224091187535252,0.5262475639502963,1.7044475445597302,2
1.964123967848901,0.5541341952753952,3.0936070890337257,1.0632058374455446,3.386936977245568,1.5715815183764883,2.9668849391098977,2.3291605133552333,2.2540437493990817,0.24229882097038496,2.4336043192177614,0.5482932055217079,0.9650776001195693,1.0524970464686774,0.5586065803846914,1.3676638770687533,1.295186549719593,1.6961346180750305,0.5739367713695934,1.960352718528792,0.12224091187535252,1.0261827497030775,3.7313581380902203,4
2.8569075895984017,1.1082683905507904,3.8240420961666883,1.1257473572952825,2.6722622022304483,2.9497376191066396,5.972300851454989,5.07155918230575,1.6971623524887205,0.6230541110667042,4.432636438575209,0.8909764589727753,0.616577355631947,1.4977842584361947,0.7581089305220811,1.100802632762655,0.8994351039719396,2.476356542389545,0.47265381171613574,4.704846524469101,0.24448182375070504,0.841996102320474,3.178564339854632,1
1.7855672434990009,0.8149032283461694,2.792839733155447,0.3752491190984275,1.6468592641652762,1.6199378727880727,4.353999975576863,3.6064420851951997,0.5568813969103614,0.48459764194076993,1.8686604593993525,0.3426832534510674,0.6433850667463796,0.9310550795684454,0.7182084604946031,0.7005107663035077,0.6475932748597965,1.5265211562675276,0.4388928251649832,1.7643174466759128,0.024448182375070505,0.5262475639502963,1.151653746324142,3
2.8569075895984017,0.6845187118107823,3.050640323908257,1.469725716468841,1.7711505293852972,1.2814433919069828,4.199876082636089,3.343472349816383,1.0607264703054504,0.3807552900963192,3.259291498952359,0.44548822948638767,0.9918853112340018,0.7286518014013921,2.7930329019234565,2.301678232140097,1.9068024204205118,0.8819900013990158,0.7765026906765088,4.508811252616222,0.19558545900056404,2.499675928763907,2.8561012908838723,0
4.106804660047702,0.4889419370077016,2.7069062029045097,0.7192274782719861,1.615786447860271,2.3211050117560443,3.621911484108187,3.26833813970815,0.7955448527290877,0.3807552900963192,1.912117679385384,0.47975655483149443,0.831039044547407,0.40480655633410667,1.0773126907419046,1.46773684368354,0.9713899122896947,0.5766857701455104,0.7089807175742037,3.332599621498946,0.22003364137563455,0.9998703715055628,2.7639689911779413,1
1.9046050597322677,0.293365162204621,1.5897703096423312,0.4065198790232965,0.8700388565401459,1.6199378727880727,2.3889203405819956,1.5778184122729,0.3712542646069076,0.17307058640741782,2.3032326592596672,0.3769515787961742,0.5093465111742171,0.8500937683016241,0.35910423024730154,0.73386842184177,0.3957514457476534,0.3392269236150061,0.33760986551152555,0.1960352718528792,0.024448182375070505,0.4473104293577518,1.151653746324142,0
3.2437804923565183,1.01048000314925,2.4491056121516994,1.0632058374455446,2.765480651145464,5.7060498205669425,5.432867226162281,3.9069789256281333,2.4927072052178083,0.796124697474122,4.389179218589177,0.3426832534510674,0.5629619334030821,0.9310550795684454,0.6384075204396472,1.934744021219212,1.0793221247663274,2.3067430805820415,0.5401757848184409,0.980176359264396,0.3178263708759166,0.7630589677279295,1.9808444436775245,1
