x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,y
7.826325090313019,0.7803573821508072,8.29926603413659,3.3367057317678395,3.1807896034226304,5.053748927215056,5.33230667878569,4.901773061357734,2.329873780400232,1.4698147647594388,3.6394850548642186,2.563767783453888,2.0109133221396753,1.649851266378698,1.864270166533534,4.769966713623771,2.5734113842207864,3.1349882250254657,0.9770880836173167,0.7105385009294533,0.13764430903532415,2.708291069811297,6.26366578233528,2169
5.06409270549666,0.2837663207821117,11.0930783624598,1.3346822927071358,1.972089554122031,2.302974194680279,4.34202115272549,3.0918876233179557,1.965831002212696,0.8818888588556634,3.849455346491,2.0510142267631104,0.37239135595179174,1.0724033231461536,1.173799734484077,2.286970342148383,2.422034243972505,4.844981802312083,0.17765237883951213,0.23684616697648442,0.0917628726902161,2.1507017319089714,2.7560129442275234,1201
6.36848022054883,1.7025979246926704,8.381436984969627,0.4766722473954056,1.972089554122031,1.9831166676413512,6.246416395148951,5.203420634364364,1.456171112750145,0.7349073823797194,2.5896335967303092,1.948463515424955,2.0109133221396753,0.9899107598272188,1.0357056480741855,2.221628332372715,2.4977228140966456,4.084984656851364,1.510045220135853,0.7105385009294533,0.22940718172554025,1.5931123940066456,4.635112678928107,1796
5.06409270549666,1.2060068633239749,5.916308459978559,3.241371282288758,6.9341213354613345,4.158147851506059,5.865537346664258,4.675537381602762,6.188727229188117,0.5144351676658037,3.9194454436999275,1.6408113814104883,2.6812177628529006,2.144806646292307,0.9666586048692398,2.679022400802392,2.724788524469068,4.749982159129494,1.510045220135853,0.7894872232549481,0.22940718172554025,3.1065691683129586,10.147138567383154,2353
7.3659530261769595,2.4120137266479498,7.313214624140164,3.4320401812469203,5.470958117886925,7.804523659749834,11.807250503025456,10.180605588973757,4.659747560800464,1.322833288283495,7.1389899153105825,2.6663184947920433,1.713000237378242,3.0522248428005914,1.3118938208939683,2.156286322597047,1.8922142531035195,6.93497395232906,1.2435666518765849,1.8947693358118753,0.4588143634510805,2.548979830410633,8.643858779622686,5511
4.603720641360599,1.7735395048881983,5.341111804147311,1.1440133937489736,3.371636979627988,4.28609086232163,8.607866495754042,7.239541752159115,1.5289796683876522,1.0288703353316073,3.009574179983873,1.0255071133815552,1.7874785085686005,1.8973289563355027,1.2428467776890226,1.37218220528903,1.362394262234534,4.274983943216544,1.1547404624568287,0.7105385009294533,0.04588143634510805,1.5931123940066456,3.13183289116764,8566
7.3659530261769595,1.4897731841060866,5.834137509145524,4.480719125516813,3.626100147901799,3.390489786612633,8.303163256966288,6.7116584993975135,2.91234222550029,0.8083981206176915,5.249257290669546,1.3331592473960217,2.7556960340432592,1.484866139740828,4.833293024346199,4.508598674521099,4.011494216579461,2.4699907227473368,2.0430023566543896,1.8158206134863806,0.3670514907608644,7.567283871531566,7.766945570095747,5209
10.58855747512938,1.064123702932919,5.176769902481239,2.192692338018866,3.3080211875595356,6.141264519147411,7.160526111512212,6.560834712894199,2.1842566691252174,0.8083981206176915,3.0795642771928002,1.4357099587341773,2.308826406901109,0.824925633189349,1.864270166533534,2.875048430129396,2.043591393351801,1.6149939341040278,1.8653499778148772,1.3421282795334117,0.41293292710597246,3.0269135486126264,7.516398938802336,2074
4.91063535078464,0.6384742217597514,3.0403251808223155,1.2393478432280547,1.7812421779166732,4.28609086232163,4.722900201210182,3.167299516569613,1.0193197789251016,0.3674536911898597,3.709475152073146,1.1280578247197108,1.4150871526168087,1.7323438296976328,0.6214233888445113,1.437524215064698,0.8325742713655485,0.9499964318258987,0.8882618941975606,0.07894872232549481,0.04588143634510805,1.3541455349056486,3.13183289116764,1813
8.36342583180509,2.199188986061366,4.683744197483026,3.241371282288758,5.661805494092282,15.097275276237385,10.740789167268318,7.842836898172375,6.844004229925682,1.6902869794733548,7.068999818101656,1.0255071133815552,1.5640436949975254,1.8973289563355027,1.1047526912791312,3.7898365669887495,2.2706571037242234,6.459975736416111,1.421219030716097,0.39474361162747407,0.5964586724864047,2.310012971309636,5.386752572808341,2831
