x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,y
1.5074059029850584,0.10828527660970927,0.14371690691394298,1.4103224522461366,0.4651982933776164,0.5878267917331439,1.1259002732936962,0.8052200480739904,0.749127245551395,0.36057264441671194,0.33529783334075497,0.7474190700645317,0.037485999838067705,0.17094772437514183,0.1338302945024448,0.4411052587461942,0.32043687639250856,0.26398751935708226,0.3488669934054143,1.3756197588833052,0.4947759916002625,0.5222183023601674,0.12600939216739127,0.14582210234687315,0.07391327873044948,0.023231323638443144,0.06269725179595063,0.5605844311727458,0.550971637586694,14
0.9753802901668025,0.03937646422171246,0.20530986701991855,1.8850844658735488,0.18607931735104657,0.3644526108745492,0.5130684789692793,0.6556791820031065,0.4725264164247261,0.3042331687266007,0.20117870000445298,0.7905394010297931,0.06872433303645746,0.15873717263406026,0.1647142086183936,0.3528842069969554,0.059340162294908995,0.17159188758210348,0.21965699584785348,0.6595437200125437,0.4656715215061294,0.8070646491020769,0.02291079857588932,0.04860736744895772,0.05543495904783711,0.015487549092295428,0.0,0.44516998946070996,0.24242752053814534,18
1.226614607330979,0.23625878533027478,0.14371690691394298,1.4242860408822369,0.06645689905394521,0.3644526108745492,0.44180896800132385,0.9432577706009602,0.7952273837391731,0.22535790276044496,0.16764891667037748,0.5318174152382245,0.04998133311742361,0.20757937959838652,0.051473190193247996,0.33523999664710763,0.32043687639250856,0.15839251161424936,0.1938149963363413,0.640699613726471,0.48022375655319594,0.6804662727723394,0.1947417878950592,0.14582210234687315,0.027717479523918554,0.03871887273073857,0.020899083931983545,0.32975554774867405,0.40771901181415354,19
0.9753802901668025,0.16734997294227796,0.1847788803179267,1.0053783817992261,0.4519069135668274,1.2814624059782536,0.9263736425834209,0.8857420528813894,0.7145521419105614,0.957771086731891,0.11735424166926424,0.8049128446848802,0.06872433303645746,0.10989496566973403,0.030883914115948798,0.2823073655975643,0.42724916852334477,0.34318377516420695,0.18089399658058522,0.7726083577289797,0.5238804616943956,0.7912398520608597,0.1947417878950592,0.1620245581631924,0.03695663936522474,0.03871887273073857,0.1114617809705789,0.6430233181099144,0.8925740528904442,28
1.418734967515349,0.3346999458845559,0.20530986701991855,1.2427593886129322,0.47848967318840546,1.0110620817810074,1.738732067618113,1.782987249306693,1.5558796638375127,0.7211452888334239,0.3017680500066795,1.466091252818889,0.15619166599194878,0.14652662089297872,0.12353565646379519,0.458749469096042,0.2729647465565814,0.4883769108106022,0.24549899535936565,0.6218555074403983,0.3638058761766636,1.1552101840088551,0.16037559003122523,0.38885893959166173,0.20326151650873606,0.07743774546147714,0.076629974417273,0.5276088763978785,0.7603408598696376,23
0.8867093546970931,0.24610290138570287,0.16424789361593484,0.9076332613465236,0.1594965577294685,0.6230963992371324,0.9548774469706032,1.2998552204622988,1.1064033165066758,0.23662579789846722,0.23470848333852848,0.6180580771687474,0.13120099943323696,0.12210551741081559,0.0411785521545984,0.1764421034984777,0.2848327790155632,0.30358564726064463,0.23257799560360956,0.39572623200752616,0.2619402308471978,0.7121158668547738,0.14892019074328056,0.14582210234687315,0.06467411888914329,0.007743774546147714,0.09752905834925654,0.32975554774867405,0.275485818793347,17
1.418734967515349,0.20672643716399042,0.5953986143577638,0.9914147931631258,0.6246948511070849,0.670122542575784,0.7553508162603279,1.253842646286642,1.025728074678064,0.4507158055208899,0.18441380833741522,1.078008274131536,0.07497199967613541,0.25642158656271274,0.11324101842514558,0.229374734548021,0.4391172009823266,0.23758876742137405,0.9044699829029261,1.3002433337390147,0.7712684574945268,0.41144472307164703,0.2634741836227272,0.3726564837753425,0.07391327873044948,0.06195019636918171,0.03483180655330591,1.5663388518062016,0.6832048306075005,18
2.0394315158033143,0.14766174083142172,0.4311507207418289,0.8797060840743228,0.30570173564814795,0.6113398634024696,1.3681826105847448,1.08129549312793,1.0026780055841749,0.3380368541406674,0.18441380833741522,0.6324315208238345,0.04373366647774566,0.41515875919677303,0.11324101842514558,0.24701894489786877,0.36790900622843575,0.13199375967854113,0.3488669934054143,0.8291406765871977,0.3929103462707967,0.2690215497006923,0.24056338504683783,0.27544174887742706,0.01847831968261237,0.06969397091532943,0.04179816786396709,0.6265355407224806,0.6611659651040327,13
0.9458233116768994,0.08859704449885304,0.1847788803179267,0.5166527795357134,0.17278793754025754,0.32918300337056056,0.9548774469706032,0.7131948997226772,0.4840514509716706,0.15775053193231148,0.08382445833518874,0.7617925137196188,0.024990666558711804,0.12210551741081559,0.07206246627054719,0.19408631384832548,0.22549261672065418,0.2771868953249364,0.11628899780180478,0.41457033829359885,0.160074585517732,0.15824797041217195,0.11455399287944659,0.01620245581631924,0.009239159841306185,0.007743774546147714,0.09056269703859536,0.2802922155863729,0.275485818793347,6
1.6108553276997193,0.30516759771827157,0.20530986701991855,0.7959245522577206,0.4519069135668274,1.046331689284996,3.3634489176874975,1.621943239691895,1.198603592882232,1.0591821429740913,0.3855925083418682,1.4517178091638019,0.09996266623484722,0.23200048308054963,0.0411785521545984,0.1764421034984777,0.24922868163861778,0.30358564726064463,0.2067359960920974,1.092958164592215,0.4365670514119963,1.0760861988027692,0.18328638860711455,0.0810122790815962,0.07391327873044948,0.10066906909992028,0.04179816786396709,0.47814554423557737,0.4738356083245568,6
